date,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DD,XOM,GE,GS,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,DIS
2016-01-22,132.7618,53.1999,32.2616,117.2589,57.2921,76.9228,21.8127,39.4093,52.7224,70.5993,26.4903,152.5377,117.4915,28.173000000000002,113.5975,91.7078,54.1621,111.96799999999999,48.2637,49.7819,59.368,28.2072,72.7086,98.5368,82.1657,110.7,42.9646,71.6439,59.073,94.0043
2016-01-21,131.0871,60.5238,31.7107,116.1203,56.0801,74.63,21.374000000000002,38.7815,51.5859,68.3219,26.8186,147.4713,115.0605,27.9235,113.9777,90.94,52.5453,111.4384,47.8596,48.0587,59.0559,28.0878,72.107,98.1164,81.4235,109.8963,41.8959,70.5205,58.3097,91.2104
2016-01-20,130.3258,60.9007,31.1231,114.9346,55.2533,72.72399999999999,21.374000000000002,38.7721,50.8442,67.4736,26.2652,149.5134,111.4618,27.8576,113.00399999999999,90.7599,52.7926,109.4903,47.5118,48.3538,57.5737,28.1613,71.2705,99.024,80.7193,111.1453,40.5716,69.6532,57.3297,89.7746
2016-01-19,131.6866,60.5238,31.6832,118.6234,55.46,75.0536,22.2607,39.2781,51.2584,70.4425,26.7248,152.4988,114.6202,28.0553,118.7998,92.4187,54.2192,111.1169,48.2543,48.1349,56.8715,28.1889,71.4934,101.0399,81.1095,109.0055,40.9826,70.3529,58.9505,91.1619
2016-01-15,131.972,60.7847,31.2058,118.2187,56.2492,77.0425,22.046,38.8846,52.0963,71.5305,26.7248,151.3221,114.113,28.0176,120.5803,91.9447,54.2477,108.9229,48.0663,48.5442,56.1304,28.2991,69.8628,100.4093,81.4806,105.8006,40.5807,70.7865,58.3568,91.094
2016-01-14,134.3414,61.1519,31.4904,121.5781,57.7806,78.6999,23.0167,39.2406,55.2843,72.9504,27.2595,156.9429,114.4862,30.8231,123.251,93.7362,55.3509,110.2847,48.6867,50.5626,57.0568,28.5746,70.953,102.2054,84.6968,107.2433,40.9826,72.7279,59.4216,96.1483
2016-01-13,132.0006,60.7267,30.9763,120.5618,56.5001,74.8878,22.9607,39.2125,54.6968,69.751,26.4903,154.609,116.1898,30.0417,121.6374,91.9637,54.533,108.8662,47.6152,49.1631,57.3201,27.8949,70.6735,101.3265,84.5255,105.7619,40.325,72.0381,58.3474,95.5371
2016-01-12,134.0369,62.2244,31.1231,124.1377,57.1589,75.6429,23.6608,39.4655,56.4401,69.3361,26.8655,161.1438,122.0185,30.7667,123.2417,93.1201,56.0737,111.0601,48.6491,50.2484,58.4513,28.4736,71.2884,103.1608,86.1146,108.6957,41.0374,73.67399999999999,59.9493,98.428
2016-01-11,133.6563,61.8862,31.1691,122.5286,57.0383,74.3722,23.5861,38.9595,56.9987,67.9438,26.8092,161.1633,120.3819,30.183000000000003,123.5477,92.485,55.9501,110.3509,48.1697,49.7914,58.071000000000005,28.5379,71.4375,102.0239,86.1146,106.1008,41.1835,72.8462,60.5147,96.9341
2016-01-08,133.6848,61.4804,30.7926,122.3215,58.7271,75.6244,23.1287,38.894,58.9154,68.8659,26.6873,159.4226,118.5825,29.6652,122.064,93.0443,56.0357,109.2066,48.0099,49.82,57.4079,28.4736,70.7853,101.2596,86.0194,106.6624,40.946,71.8213,59.8739,96.2841
2016-01-07,134.1416,61.6833,30.7651,125.1634,59.3302,76.444,23.7168,38.997,59.2332,70.2858,27.1751,160.0839,120.0182,29.9758,123.2046,94.04899999999999,57.3196,109.3768,48.8371,49.6677,58.3635,28.840999999999998,71.9127,101.6895,87.4467,108.5311,41.3479,72.7181,61.2779,96.5266
2016-01-06,137.4911,62.2437,31.27,130.64,61.4458,79.2524,24.2768,39.6529,61.0439,71.4291,28.3758,165.16,123.5402,31.1432,125.3468,95.1581,59.7353,111.96799999999999,49.2694,51.4575,59.9628,29.0339,72.5463,104.1735,88.6076,111.8231,41.5763,74.1766,59.8833,97.3609
2016-01-05,140.3172,64.0215,31.3159,132.7479,62.4294,82.512,24.5381,39.8684,61.9107,72.0284,28.8354,169.2929,124.8323,31.8493,125.9773,95.6415,60.6102,112.7245,49.9555,52.4095,60.8307,29.5574,73.2544,105.5397,91.0816,112.9753,41.9553,75.16199999999999,59.2897,97.8848
2016-01-04,139.7082,65.02199999999999,31.0987,132.2115,63.0882,81.8122,24.6501,39.7279,60.7453,71.4199,28.8073,172.2589,125.4448,32.0,126.0701,95.2434,60.5056,111.1925,49.3258,52.1715,59.9921,29.3462,73.0215,105.06200000000001,90.9389,112.7623,41.3869,74.6003,57.9139,99.9026
2015-12-31,143.3432,66.9075,31.153000000000002,136.0602,63.0604,82.8342,25.1495,40.2526,64.1452,71.8717,29.22,175.2637,126.5742,32.433,127.6187,97.3666,62.3792,111.7221,49.6454,52.8189,60.9477,29.6493,73.9905,107.823,91.4147,113.9049,41.7027,76.4234,57.7632,101.9399
2015-12-30,144.5517,67.4944,31.4517,137.7729,63.7377,82.9539,25.4968,40.8241,64.8483,72.0192,29.1262,176.9947,127.62700000000001,32.9414,129.2137,98.3714,62.9082,112.94200000000001,50.0495,53.6091,61.6791,30.081,74.6055,109.1892,92.2045,115.1442,42.1989,77.2118,58.1212,103.1622
2015-12-29,145.4842,67.8695,31.6238,138.6574,64.2017,84.022,25.7191,40.9553,65.0795,72.9873,29.3419,178.4728,127.9619,33.3651,129.6217,98.6084,63.3616,113.5473,50.1341,53.8376,62.663999999999994,30.1545,74.8757,109.8866,92.5565,116.0156,42.5959,78.0593,58.0553,103.8801
2015-12-28,143.8951,67.1095,31.4698,136.0132,63.6357,83.2025,25.293000000000003,40.7492,64.02,72.6,28.9855,176.6154,126.9857,32.8849,127.6094,97.8406,62.7098,112.29899999999999,49.6642,53.2663,62.2252,29.7779,74.4657,108.4153,91.4337,114.573,42.1809,77.3892,57.2449,104.045
2015-12-24,143.8665,67.4944,31.3793,135.0628,64.378,84.7587,25.3579,40.796,63.9526,73.14399999999999,28.9198,177.442,127.1963,32.931999999999995,128.2029,98.3145,62.9176,112.1287,49.6736,52.9998,61.6108,29.9616,74.3446,108.2147,91.6335,114.5826,42.1448,77.1231,57.3203,102.6966
2015-12-23,143.838,67.3116,31.488000000000003,135.5615,64.8512,86.3793,25.3764,40.9178,63.5962,73.937,29.0324,177.9088,127.3973,32.9508,128.4718,98.0965,63.0404,112.3463,49.7958,53.1426,62.7567,29.9065,74.4657,108.1574,91.6335,114.9215,42.3613,77.4188,57.5653,102.4055
2015-12-22,141.7541,66.2341,31.153000000000002,133.9806,63.4779,83.1197,24.9041,40.5618,62.2478,71.595,28.6009,175.0887,126.2201,32.6966,127.9062,97.3572,62.0485,111.3249,48.9686,52.6951,64.2877,29.8697,74.1675,107.4599,90.2728,113.7112,41.8109,76.2559,57.047,103.5503
2015-12-21,140.3363,65.8012,30.8633,132.5879,60.5365,82.1713,24.6679,40.0839,61.4677,71.2355,28.5165,172.8521,125.6745,32.2353,125.6528,96.2861,61.9162,111.2966,48.7525,52.2001,63.2881,29.8146,73.5619,105.9887,89.0739,113.6822,41.4139,76.04899999999999,56.1141,103.4047
2015-12-18,139.8034,65.2914,30.4196,131.3458,60.4158,82.6961,24.3298,39.8216,61.0632,71.2539,28.4039,170.6544,124.6983,31.8823,125.0964,96.6368,60.8393,110.3225,48.5363,51.5336,62.663999999999994,29.3829,72.7979,105.2148,87.8654,112.1426,41.1072,75.2113,55.4545,104.501
2015-12-17,141.6399,66.9268,30.8089,136.97299999999998,60.221000000000004,83.3683,24.7466,40.7492,62.8257,71.8809,28.6572,177.5782,125.7128,32.8661,126.8119,98.2387,62.6153,111.1169,49.495,53.0283,63.4929,29.6952,74.8105,108.2147,89.3213,115.4347,41.5944,77.5469,55.577,108.6628
2015-12-16,142.6866,68.0235,31.1439,139.3726,62.8377,86.0386,25.2236,41.0771,63.7889,72.9781,28.8448,181.079,127.1963,33.2333,129.1673,99.7648,63.7962,111.4384,50.7732,53.4377,63.8391,29.9248,75.4627,109.428,90.5202,115.0571,41.9643,78.6999,56.8209,110.3896
2015-12-15,140.9548,67.4847,30.6098,137.8858,61.9376,85.4124,24.866999999999997,40.3556,64.0489,73.2362,28.2303,176.9947,125.6554,33.1203,127.7763,98.7032,62.4453,110.5778,49.7206,52.5523,62.7079,29.6309,74.2421,108.1287,88.7408,113.8758,41.0981,77.4779,56.1989,108.8083
2015-12-14,149.9946,66.2149,30.4196,134.564,61.353,82.2541,24.5336,39.7747,65.4166,70.1014,28.1744,171.5393,126.3445,32.4519,126.0515,96.8264,60.7165,109.9442,49.0626,52.4952,62.3422,29.5574,72.947,106.0747,88.522,112.1717,41.0079,75.7533,56.9057,106.0823
2015-12-11,147.3302,66.2437,30.0304,136.0885,60.7128,79.5931,24.228,39.6061,67.8437,68.5431,28.1744,171.6949,124.8419,32.2636,124.7904,96.3808,60.5275,109.774,49.0156,51.467,61.5767,29.4472,72.4718,104.8613,88.7789,112.2976,40.4395,75.0044,55.9351,104.8114
2015-12-10,149.8899,67.4462,30.483,137.7729,61.5943,82.2265,24.7929,40.0652,71.8022,69.7879,28.5375,177.0919,126.8517,32.7343,126.8397,97.2908,61.9824,110.8332,50.0307,52.619,62.7225,29.7228,72.4811,106.0364,89.3213,112.5203,40.8906,76.9852,56.1236,107.4501
2015-12-09,148.4911,67.2057,30.3925,135.7309,61.1582,80.6612,24.7559,39.9715,71.7444,69.7326,28.3699,175.7305,126.2392,32.772,126.6821,96.8264,61.8407,110.2468,49.22,52.3429,62.82,29.6585,72.3972,106.0842,89.5972,111.3971,40.9267,76.7486,55.7184,107.4502
2015-12-08,149.1953,67.2538,30.646,136.4366,61.7428,79.5931,25.1449,40.2994,64.1452,68.8105,28.1092,177.8796,128.0959,32.7155,128.0175,97.0823,62.313,110.1996,49.8257,53.114,64.2145,29.8789,72.4438,107.3549,89.6638,112.2007,41.2335,77.9214,56.1707,108.4237
2015-12-07,150.1088,67.9273,31.0262,139.6925,63.4315,80.3665,25.4597,40.4774,64.6268,70.8113,28.2768,180.3788,128.1821,32.9367,129.4084,97.9354,63.2955,110.0955,50.0214,53.1331,64.1658,29.9983,73.0215,107.9377,91.2624,112.2298,41.5583,78.3944,57.0093,109.7251
2015-12-04,150.556,68.3986,30.8814,139.7396,64.9347,82.604,25.4505,40.5618,65.2528,72.7107,28.3886,184.7548,128.7563,32.8896,130.2245,97.5847,64.1363,109.8875,49.9841,53.2283,64.4437,30.1269,72.5183,108.3843,91.0911,114.0017,41.2425,79.232,56.2178,110.1203
2015-12-03,146.90200000000002,67.7445,29.967,136.97299999999998,64.6193,81.8122,24.9596,39.7841,63.7889,72.2958,27.9603,180.0968,125.3108,32.047,128.8242,95.5372,62.1619,107.2301,49.0057,51.6003,62.8805,29.7503,70.571,105.7521,90.1111,111.3487,40.2049,77.1527,55.6336,107.855
2015-12-02,148.1581,68.4948,30.3834,138.2904,65.90899999999999,83.1013,25.4134,40.0745,64.7905,73.3469,27.9044,185.0174,128.0672,32.7908,129.5475,96.7316,62.9743,107.5422,50.1519,52.5618,64.5995,30.2188,70.6176,109.0019,90.6344,113.9049,40.5297,77.8918,54.9834,109.8889
2015-12-01,149.3,69.4568,30.5736,139.0244,66.4008,85.1546,25.5338,40.187,64.8002,75.5044,28.0906,187.7499,128.6606,33.0356,131.0127,97.0254,63.8718,108.2326,50.8507,52.5714,64.921,30.8801,70.7573,109.9237,92.0141,112.0845,41.1252,78.7492,55.1247,111.2288
2015-11-30,148.9955,68.9181,30.483,136.8695,67.4122,84.0865,25.2375,39.934,64.8579,75.2924,27.8765,184.78400000000002,127.5695,32.7343,129.2879,95.9638,62.9932,107.9583,49.3971,51.7431,64.4193,30.0994,69.7324,108.8689,91.3956,108.662,41.0079,77.8622,54.9846,109.37799999999999
2015-11-27,150.3372,69.1201,30.3925,138.281,66.0853,83.2118,25.3023,40.4306,64.6172,74.8959,28.2675,184.5894,128.389,32.4424,128.3977,97.0349,63.4561,108.0245,50.2823,51.3432,65.4177,30.1177,70.5337,109.135,92.1093,110.2335,40.8094,78.6802,55.9658,110.9782
2015-11-25,149.9946,68.9662,30.2838,138.7327,66.3359,83.6721,25.2282,40.3181,64.7809,74.9143,28.2675,183.3102,128.3032,32.433,127.9711,96.6463,63.1633,107.3436,50.0587,51.1147,65.3203,30.1912,70.7201,109.0874,92.5565,110.301,40.5297,78.4042,56.2928,114.3905
2015-11-24,150.1088,68.9085,30.2295,139.8807,66.2524,84.1141,25.256,40.3181,64.935,75.4952,28.5468,182.845,127.3027,32.3483,128.5275,96.7221,63.0877,107.23100000000001,49.835,51.6479,64.5314,29.3646,71.2325,109.6956,92.6422,109.1248,40.7733,78.6309,55.9938,113.6965
2015-11-23,150.9652,69.4953,30.2929,139.589,65.8998,82.8803,25.4042,39.9462,64.0682,74.02,28.4817,183.3489,126.2546,32.4613,128.3977,97.414,63.1822,107.4093,50.3289,51.5908,64.507,28.7767,70.7853,109.8761,93.3368,108.1318,40.5929,78.9462,56.3115,115.1135
2015-11-20,151.2507,69.6685,30.474,140.5865,66.0111,81.9595,25.5338,39.4534,64.2415,73.5682,28.5468,185.5585,124.0725,32.6307,128.4348,97.1392,63.8057,106.8838,50.4128,51.5908,64.5995,29.5574,70.6455,110.0662,93.4605,108.9127,40.9538,79.0251,56.13399999999999,115.74
2015-11-19,150.7083,69.9763,30.4378,140.4359,64.9719,83.6353,25.3486,40.0857,64.5208,74.0384,28.1837,187.0704,120.8804,32.2918,126.8027,96.4377,63.919,106.3114,50.5805,51.3528,61.2539,29.6585,71.0182,109.2965,93.5366,106.6567,41.2876,78.9857,56.7227,114.4291
2015-11-18,149.7662,69.4087,30.3653,139.5325,65.2502,84.906,25.1171,39.3139,64.6268,74.4441,28.4165,187.6809,120.5755,31.2186,125.9495,96.6071,63.7206,105.5889,50.5339,51.2671,61.2539,30.5953,70.7201,108.9734,92.9752,113.039,40.9447,79.2912,56.9376,113.8796
2015-11-17,148.4484,68.4083,30.1118,137.4623,64.3873,83.8195,24.83,38.7467,64.5979,73.7249,28.2303,184.6863,120.2325,30.729,124.0949,95.5062,62.4736,104.09700000000001,50.0493,50.4293,59.6955,30.1912,69.9467,107.1299,92.823,110.2817,40.6741,77.6848,55.9938,111.9421
2015-11-16,149.5639,68.9374,29.9127,135.9003,65.3152,84.2062,24.8114,39.0164,64.7616,74.5916,28.2675,186.2272,115.1442,30.2206,123.9929,95.2427,62.8326,104.2096,50.04,50.8434,60.1241,30.4576,70.161,107.2725,93.0894,109.7322,40.638000000000005,77.7538,54.0781,111.7397
2015-11-13,147.1438,68.4948,29.2518,134.1782,64.61,80.6704,24.2743,38.4771,64.5786,72.01,28.193,184.5119,114.3438,30.23,122.1753,93.9818,61.9351,103.1868,49.4157,49.9687,59.3449,30.5586,68.9125,106.4268,91.8048,107.4087,39.9071,76.9753,52.7231,110.6986
2015-11-12,147.7583,69.2452,29.5958,134.1312,63.7099,81.7438,25.7746,38.663000000000004,63.6733,73.2178,28.0813,186.8184,117.9742,30.5031,123.3715,94.3488,62.3508,105.1948,49.4157,50.4226,61.3513,30.6688,69.5647,106.7213,94.412,108.7681,40.4485,77.1724,53.2184,112.0192
2015-11-11,150.358,70.1399,29.804000000000002,136.4366,66.7256,83.8633,25.7654,39.0908,64.5305,75.2555,28.5562,191.2958,118.8318,30.9361,125.2077,95.8449,63.6262,106.8275,50.0587,50.7347,62.0526,30.9903,70.77600000000001,108.6883,93.4986,110.4263,40.8906,78.0298,53.8071,112.3181
2015-11-10,148.9778,70.5824,29.6863,136.5872,67.2081,84.8094,25.9136,38.8397,63.8948,75.9286,28.0441,191.7028,119.3558,31.2656,125.625,95.4591,63.9379,106.2364,50.7203,50.6023,63.309,31.0362,70.5989,108.3748,93.2892,111.7278,40.6921,78.3254,54.8351,113.1856
2015-11-09,148.8643,70.6305,29.7316,137.3682,66.707,83.9816,26.0988,38.6258,63.943000000000005,75.5597,27.6996,190.6852,118.6317,31.3974,125.4766,94.8851,63.663999999999994,105.9643,50.5432,51.2169,63.5428,30.9076,70.2542,107.2155,94.2156,110.1563,40.8726,76.7684,54.6575,112.2217
2015-11-06,150.5565,71.4771,30.0213,139.2126,68.5165,85.5371,26.3488,39.0164,63.3109,77.2102,27.8578,193.0208,120.0419,31.8587,128.2029,95.9014,64.6748,106.3208,50.888000000000005,51.9356,64.1759,31.1648,70.4126,107.47200000000001,95.2934,110.6866,41.3057,77.4668,54.9285,111.4987
2015-11-05,150.3013,71.1211,30.1843,139.2408,68.8691,86.0102,26.3303,39.3604,62.066,77.5209,27.5971,186.0916,119.7942,32.0094,128.5182,96.2871,62.7665,105.8892,51.298,51.425,64.2148,31.3669,71.1766,108.2987,95.2934,112.0556,41.6846,77.9685,54.7696,108.925
2015-11-04,150.2256,71.2558,30.311,139.4479,69.1753,88.0297,26.3674,39.0257,61.5488,78.5904,27.504,185.733,119.4702,32.1506,130.1168,95.9202,62.2091,105.46700000000001,51.7453,51.4439,63.4843,31.3577,71.8009,108.4033,94.84899999999999,110.5227,41.6305,77.0733,54.5454,109.166
2015-11-03,150.0744,71.2173,30.4468,138.4974,69.3608,89.2759,26.497,39.2023,61.2998,79.3856,27.5506,184.8026,119.73700000000001,32.0753,130.3464,95.939,62.143,105.1667,51.3539,51.2075,63.9908,31.8629,71.7916,108.0327,94.5371,113.4342,41.9102,76.6306,54.3024,111.3734
2015-11-02,151.1804,71.1307,30.4287,138.7874,68.9804,86.3832,26.6452,39.2767,61.2328,77.9506,27.3737,183.8238,118.5459,31.8883,128.9592,96.1366,61.9162,105.1948,51.3539,50.3469,63.8885,31.9449,71.3723,108.2037,93.9604,114.4272,42.2079,73.9943,53.8352,110.8914
2015-10-30,148.6185,70.4766,30.3382,138.4787,67.7277,82.6717,26.7193,39.379,60.7157,75.6289,26.9268,181.7111,117.8122,31.6546,128.6928,95.0639,60.6976,105.3262,50.9346,49.7795,63.8106,30.8151,71.1673,107.2725,93.0339,113.5499,42.2981,76.3158,53.4894,109.6383
2015-10-29,148.9967,71.4001,30.3744,137.6464,66.7813,81.7711,26.9879,39.7881,60.6582,75.1627,27.3178,184.0273,117.8027,31.8135,129.1246,95.3838,61.6045,105.6734,51.1303,50.4604,63.8544,31.6807,71.7636,108.6028,93.639,115.4106,41.8651,77.2307,54.1622,110.8914
2015-10-28,149.441,71.6214,30.2567,138.30100000000002,66.7813,81.6801,27.1916,39.7323,60.6869,75.2084,27.3644,185.4132,117.9837,32.4492,129.3818,94.5464,61.8785,105.9737,51.3446,51.0467,63.9372,32.3002,71.2884,108.5743,93.8942,115.4781,41.9372,77.5848,53.8632,110.2167
2015-10-27,148.1648,71.1981,30.0666,138.8435,65.3152,79.7789,26.9045,39.6208,59.4228,74.1207,27.4295,180.5578,118.6031,32.2249,126.6532,94.2735,60.1213,104.7538,49.8257,50.7725,63.7083,31.8811,72.0152,107.7666,93.4783,115.0828,41.6575,76.2568,53.7137,109.6672
2015-10-26,147.9852,71.3712,30.474,137.1975,66.3637,80.7522,26.8119,39.6022,57.8139,74.2395,27.5133,181.2362,119.1176,32.336999999999996,131.9817,94.0383,60.3669,105.2605,49.3039,51.302,63.9811,31.1248,72.2015,107.1585,94.7545,112.3448,41.82899999999999,76.9061,54.2183,109.4262
2015-10-23,147.2761,71.756,30.5464,137.1975,66.5771,82.9991,27.1824,39.7881,57.7182,75.8482,27.4761,179.7729,118.7365,32.6269,132.9188,94.3864,60.3386,105.6452,49.2759,49.997,63.5671,31.0246,71.7729,106.6928,95.1232,111.7567,41.6485,75.8142,54.4799,109.0117
2015-10-22,147.4747,69.7454,30.7456,136.8327,65.7699,83.3448,26.8675,40.2066,56.6839,75.766,27.5413,177.8928,118.4983,32.1594,132.3768,93.6525,59.6962,104.0313,48.4652,45.42,64.4827,30.3686,69.7417,106.7308,94.3385,109.7225,41.4049,75.1747,55.0406,109.166
2015-10-21,141.6324,73.6031,30.4196,132.0444,63.9326,81.2617,26.1914,39.2302,54.8548,73.3163,26.8616,174.1519,117.4882,31.1965,129.4645,91.8647,58.6287,96.2151,47.141999999999996,44.6351,64.5119,30.487,68.5677,105.1915,92.618,113.8681,40.4756,74.2304,54.7977,106.1199
2015-10-20,140.9612,74.0264,30.5554,129.884,64.4832,81.862,26.3952,39.3232,54.7686,73.883,26.7964,179.7825,117.0594,31.2619,129.2072,91.8271,59.0632,97.435,46.9556,45.1742,64.4632,30.9791,68.7327,103.5285,90.3963,116.0951,40.8184,75.03699999999999,54.9005,105.8789
2015-10-19,139.9119,74.0745,30.4468,129.4538,63.5656,81.8984,26.1636,39.0443,54.6345,74.0293,26.9919,180.0054,117.2977,31.4022,137.0898,92.1564,58.7798,98.0449,47.8968,45.0323,64.8723,31.4346,69.4069,101.0294,87.0214,116.39399999999999,40.3312,75.7355,54.9939,105.5223
2015-10-16,140.5736,74.2765,30.6279,128.6869,63.9418,83.0446,26.1636,39.0722,54.8452,75.3912,26.9826,179.4627,116.9546,30.888,138.1647,92.4387,58.9782,98.3545,47.9713,44.9283,63.5379,31.3526,69.1668,100.6303,87.9195,115.6709,40.3312,74.7616,55.0313,104.3366
2015-10-15,141.0368,73.8244,30.3201,128.4905,64.9971,82.5261,26.070999999999998,38.9792,54.2993,74.4771,26.0981,179.2495,116.0685,30.6169,137.889,91.413,58.4681,97.2661,47.2631,44.4555,62.7197,31.052,68.585,99.7371,88.0896,115.8541,40.3041,74.1123,55.4425,103.9993
2015-10-14,140.2144,73.27600000000001,30.1209,125.5259,64.887,81.6528,25.7654,38.756,54.012,73.2706,25.6977,173.9678,114.601,30.6636,137.8155,88.9478,56.6731,96.4779,46.1636,44.1434,61.2831,30.1044,68.5296,97.6561,87.1348,117.6859,39.6906,72.9909,56.0966,101.9172
2015-10-13,140.9612,73.6897,30.0756,131.2027,64.3914,80.3975,25.7932,38.7281,53.3991,72.3565,25.9491,175.3827,115.8779,29.9531,137.4573,89.8134,58.1469,97.0033,46.0983,44.342,61.2685,30.0497,68.4372,98.1692,89.1295,119.5369,40.0244,73.7779,62.3576,102.7462
2015-10-12,141.8593,74.3727,30.148000000000003,131.5674,64.6943,80.7249,25.895,39.0536,53.3034,72.4845,26.154,174.6656,116.1542,30.1121,138.8537,90.3215,58.3075,96.87200000000001,47.2538,44.446000000000005,61.5704,30.2684,68.6404,98.5588,90.2167,118.11,39.9703,73.768,62.5445,102.5148
2015-10-09,141.708,74.3919,30.0032,130.6509,65.4284,81.48,25.8487,39.0722,53.8014,72.4479,26.1354,173.6577,115.6111,30.0466,140.0021,89.7382,58.5058,96.4216,47.4775,44.55,60.8448,30.2866,68.7789,97.8176,90.16,114.9864,39.844,72.7745,62.3202,101.7533
2015-10-08,141.311,74.2476,30.2386,130.0336,65.9239,81.7893,25.8487,39.035,53.7535,73.1518,26.0981,175.4796,115.3538,30.4019,139.901,89.4653,58.6948,96.5999,47.5427,44.8716,60.8302,30.1499,68.705,97.9601,89.1768,111.911,39.9071,72.6958,62.4978,100.8376
2015-10-07,139.477,74.2476,29.9851,128.1445,64.5841,80.1609,25.5061,38.6072,53.0352,72.3931,25.855999999999998,176.6038,114.0103,30.2102,137.889,89.3712,58.6948,95.4926,47.4775,44.2569,59.4618,30.3322,68.0771,97.0859,88.4016,112.2484,39.5643,72.0269,62.0118,99.6615
2015-10-06,137.8226,73.7089,29.7316,125.9093,64.9879,79.133,25.2189,38.0865,52.8724,71.1957,25.4091,174.7528,113.086,29.6727,136.6855,87.9033,58.6192,95.6146,46.4058,44.2096,59.9926,29.8766,67.7816,96.0407,87.4941,111.8821,39.244,70.9055,61.3764,100.0278
2015-10-05,138.3237,74.0827,29.8387,125.3388,63.483000000000004,76.4404,24.866999999999997,38.133,49.1088,70.2085,24.9715,175.1211,113.5815,29.1772,136.9244,89.1642,58.5909,94.9296,47.7384,44.0961,60.5185,30.5053,67.6154,96.7913,87.2199,115.3528,39.1906,71.053,61.5539,100.105
2015-10-02,135.3742,71.3129,29.1336,123.9734,60.2895,74.1844,23.8575,37.5565,47.1743,69.3584,23.7146,171.545,112.257,28.5228,132.827,88.3832,57.4478,93.6348,46.7227,43.0937,60.9763,30.1408,66.8766,95.0524,84.8659,114.5622,38.1574,69.5184,60.7222,99.2856
2015-10-01,133.1053,70.8146,29.0354,122.1497,59.0874,71.2643,23.8297,37.0079,46.3029,67.6949,23.4538,170.5855,111.5138,28.046,131.9174,87.6681,57.6084,92.6871,46.0051,42.1859,60.3043,29.011,66.4426,93.4465,83.53299999999999,112.4219,38.2642,68.8495,60.0588,98.9675
2015-09-30,134.0223,71.0446,29.08,122.4677,59.9775,71.7555,24.1168,37.3054,46.1592,67.9599,23.4818,168.3953,110.0464,28.1769,133.1853,87.8374,57.1863,92.4525,46.0238,41.8549,59.8855,28.6192,66.4333,94.5773,84.1285,111.8435,38.7541,68.5249,60.5914,98.5145
2015-09-29,133.8144,70.0575,28.6248,120.4102,59.013999999999996,69.363,23.5564,36.8777,45.4889,66.6985,22.8766,166.554,107.588,27.3355,130.8885,87.5457,56.1264,91.4673,45.3342,41.0795,58.2784,28.2638,66.7473,94.5203,83.1737,110.1178,38.7719,67.4133,59.6009,95.8347
2015-09-28,130.8176,70.2875,28.4731,119.8303,58.5368,68.9264,23.5748,36.7568,45.3165,66.3603,22.6345,167.6782,108.7219,26.8868,130.9344,85.9744,56.2577,90.041,45.1199,40.9376,59.4812,28.0816,66.2764,94.1497,82.0865,108.6524,38.959,66.105,59.4887,94.9383
2015-09-25,131.9331,71.9742,28.8569,122.5238,59.6288,70.6821,23.9101,36.8405,46.4944,66.9362,23.2025,174.2779,111.2374,26.9335,133.5987,85.6262,57.6553,91.5705,46.2195,41.5523,60.873999999999995,29.0565,67.1075,94.9384,82.5309,112.1906,39.3865,69.5381,59.6009,96.68299999999999
2015-09-24,130.0613,71.5813,28.6605,121.3454,60.3813,69.9452,23.3451,36.4035,45.9964,66.4792,23.1931,171.4481,110.8563,26.625,132.6708,87.0188,56.4828,91.289,47.141999999999996,41.5239,55.9019,29.7946,65.8977,93.9406,82.0771,116.741,39.2707,69.0954,59.6476,96.9914
2015-09-23,130.1369,72.4822,28.7408,123.141,64.419,69.2448,23.2257,36.0409,45.8815,66.0861,23.4073,173.8709,110.6943,26.8681,131.9817,87.4987,56.8768,91.3734,47.552,41.4861,56.2135,29.7217,64.8819,94.1497,82.2094,118.8524,39.1727,69.7939,59.5448,97.9072
2015-09-22,130.4773,72.5588,28.8033,125.3108,65.7771,70.2727,23.096999999999998,36.0687,46.5136,66.4883,23.3794,174.1713,110.3417,26.8026,132.6892,87.7339,57.13,91.2045,47.2818,41.5145,56.4765,29.3937,64.8173,94.0547,83.3817,118.515,39.5736,69.1053,59.4233,98.794
2015-09-21,132.3869,73.546,29.0622,127.2093,66.2176,71.0369,23.4645,36.4407,46.1975,67.0824,23.3607,177.6892,111.085,27.2607,134.5725,87.6304,57.6365,91.8613,47.5054,41.7131,56.7638,29.5394,65.2421,95.51799999999999,86.5487,119.4887,39.9031,69.6266,59.5448,99.6808
2015-09-18,131.9898,72.7888,29.0532,127.2747,65.9423,70.7185,23.4645,36.2454,45.5176,66.4335,23.0907,175.3536,109.6938,27.1298,132.7626,87.8751,57.1581,91.0638,48.577,41.1173,56.0285,29.9312,64.5864,94.7008,86.0949,118.0715,39.6983,68.6528,59.1897,99.1314
2015-09-17,135.1378,73.8526,29.2585,128.5466,67.9611,72.2376,23.7769,36.6174,46.0443,68.0605,23.6028,180.6935,112.3523,27.7749,136.0976,89.2395,58.762,91.805,50.2823,41.8454,56.1356,30.5053,64.8635,96.6013,88.2125,118.8331,40.2861,69.8037,60.2457,100.4423
